imo,vessel_name,gross_tonnage,type,year_build,flag
9628178,VALIANT,95390,Container Ship,2013,Malta (MLT)
9628154,VALOR,95390,Container Ship,2013,Malta (MLT)
9777589,VALPARAISO EXPRESS,118945,Container Ship,2016,Germany (DEU)
9628166,VALUE,95390,Container Ship,2013,Malta (MLT)
9628192,VANTAGE,95390,Container Ship,2013,Malta (MLT)
9295206,VARADA,40952,Container Ship,2004,India (IND)
9395044,VARAMO,15375,Container Ship,2007,Cyprus (CYP)
9216729,VASI MOON,16850,Container Ship,2000,Liberia (LBR)
9356672,VASSILIS A,10796,Container Ship,2009,Malta (MLT)
9775751,VAYENGA MAERSK,34882,Container Ship,2018,Denmark (DIS) (DIS)
9301081,VEGA ALPHA,8971,Container Ship,2005,Liberia (LBR)
9403437,VEGA AZURIT,9957,Container Ship,2008,Liberia (LBR)
9330238,VEGA EPSILON,9940,Container Ship,2007,Liberia (LBR)
9336359,VEGA FYNEN,9957,Container Ship,2006,Germany (DEU)
9319595,VEGA HERCULES,9981,Container Ship,2006,Liberia (LBR)
9449699,VEGA JUNO,9996,Container Ship,2008,Liberia (LBR)
9330252,VEGA KAPPA,9940,Container Ship,2007,Liberia (LBR)
9308596,VEGA OMIKRON,9981,Container Ship,2005,Liberia (LBR)
9403449,VEGA SACHSEN,9957,Container Ship,2008,Liberia (LBR)
9491616,VEGA SAGITTARIUS,9999,Container Ship,2012,Liberia (LBR)
9491599,VEGA SCORPIO,9999,Container Ship,2010,Liberia (LBR)
9330240,VEGA SIGMA,9940,Container Ship,2007,Liberia (LBR)
9629407,VEGA SKY,9996,Container Ship,2013,Panama (PAN)
9306823,VEGA VELA,9931,Container Ship,2005,Liberia (LBR)
9319569,VEGA VENTO,9910,Container Ship,2005,Liberia (LBR)
9491604,VEGA VIRGO,9999,Container Ship,2011,Liberia (LBR)
9336347,VEGA ZETA,9957,Container Ship,2006,Liberia (LBR)
9406180,VELA,41225,Container Ship,2009,Liberia (LBR)
9400203,VENETIA,42609,Container Ship,2010,Portugal (MAR) (PMD)
9260914,VENETIKO,66462,Container Ship,2003,Liberia (LBR)
9231743,VENEZIA,65131,Container Ship,2001,"Hong Kong, China (HKG)"
9367853,VENIAMIN KHLOPIN,7170,Container Ship,2007,Russia (RUS)
9775763,VENTA MAERSK,34882,Container Ship,2018,Denmark (DIS) (DIS)
9337365,VENTO DI MAESTRALE,17687,Container Ship,2007,Malta (MLT)
9305908,VENTO DI SCIROCCO,17665,Container Ship,2005,Malta (MLT)
9379351,VENTO DI TRAMONTANA,17687,Container Ship,2007,Malta (MLT)
9305893,VENTO DI ZEFIRO,17665,Container Ship,2005,Malta (MLT)
9372585,VERA A,10689,Container Ship,2011,Malta (MLT)
9290177,VERA D,17188,Container Ship,2004,Portugal (MAR) (PMD)
9432220,VERA RAMBOW,17488,Container Ship,2008,Germany (DEU)
9292149,VERMONT TRADER,54271,Container Ship,2004,Malta (MLT)
9448683,VERONICA B,12514,Container Ship,2011,Cyprus (CYP)
9625396,VICENTE PINZON,47799,Container Ship,2014,Brazil (BRA)
9415296,VICTOR,32269,Container Ship,2008,Liberia (LBR)
9290165,VICTORIA,17188,Container Ship,2004,Portugal (MAR) (PMD)
9430155,VICTORIA L,15636,Container Ship,2009,Liberia (LBR)
9450416,VIENNA EXPRESS,93750,Container Ship,2010,Germany (DEU)
9264776,VIETSUN INTEGRITY,6704,Container Ship,2003,Vietnam (VNM)
9264219,VIETSUN PACIFIC,5593,Container Ship,2003,Vietnam (VNM)
9596313,VIKING MERLIN,18485,Container Ship,2014,Singapore (SGP)
9261748,VIKTORIA,53096,Container Ship,2003,Togo (TGO)
9252101,VIKTORIA WULFF 1,52701,Container Ship,2006,St.Kitts and Nevis (KNA)
9778533,VILNIA MAERSK,34882,Container Ship,2019,Denmark (DIS) (DIS)
9330288,VINALINES DIAMOND,9957,Container Ship,2007,Panama (PAN)
9430583,VINASHIN EXPRESS 01,16174,Container Ship,2013,Not Known
9673666,VIOLETA B,18826,Container Ship,2014,Cyprus (CYP)
9344710,VIOLETTA,17360,Container Ship,2007,Portugal (MAR) (PMD)
9333369,VIONA,17360,Container Ship,2006,Portugal (MAR) (PMD)
9293246,VIRA BHUM,24955,Container Ship,2005,Thailand (THA)
9289568,VIRGIN STAR,54592,Container Ship,2005,Liberia (LBR)
9344552,VIRGINIA TRADER,27059,Container Ship,2006,Malta (MLT)
9297606,VISITOR,9990,Container Ship,2004,Portugal (MAR) (PMD)
9775737,VISTULA MAERSK,34882,Container Ship,2018,Denmark (DIS) (DIS)
9433054,VITA N,18326,Container Ship,2010,Cyprus (CYP)
9429326,VIVALDI,26435,Container Ship,2010,Liberia (LBR)
9491848,VIVIEN A,26195,Container Ship,2010,Turkey (TUR)
9287807,VOHBURG,7852,Container Ship,2005,Antigua and Barbuda (ATG)
9430777,VOLANS,41225,Container Ship,2010,Liberia (LBR)
9775749,VOLGA MAERSK,34882,Container Ship,2018,Denmark (DIS) (DIS)
9360532,VOLHARDING 622,8971,Container Ship,2014,Gibraltar (GIB)
9322011,VORONEZH,16803,Container Ship,2008,Cyprus (CYP)
9329590,VOSTOCHNY VOYAGER,7464,Container Ship,2005,Korea (Republic of) (KOR)
9430789,VULPECULA,41225,Container Ship,2010,Liberia (LBR)
9775775,VUOKSI MAERSK,34882,Container Ship,2018,Denmark (DIS) (DIS)
9208875,WADI ALRAYAN,34083,Container Ship,2000,Egypt (EGY)
9493298,WAN HAI 101,9834,Container Ship,2012,Singapore (SGP)
9493303,WAN HAI 102,9834,Container Ship,2012,Singapore (SGP)
9596349,WAN HAI 103,9834,Container Ship,2012,Taiwan (TWN)
9596789,WAN HAI 105,9834,Container Ship,2012,Singapore (SGP)
9380257,WAN HAI 171,16471,Container Ship,2009,"Hong Kong, China (HKG)"
9380269,WAN HAI 172,16471,Container Ship,2009,"Hong Kong, China (HKG)"
9350147,WAN HAI 173,16472,Container Ship,2008,Singapore (SGP)
9350159,WAN HAI 175,16472,Container Ship,2008,Singapore (SGP)
9208150,WAN HAI 231,17751,Container Ship,2000,Singapore (SGP)
9208162,WAN HAI 232,17751,Container Ship,2000,Taiwan (TWN)
9208174,WAN HAI 233,17751,Container Ship,2000,Taiwan (TWN)
9208186,WAN HAI 235,17751,Container Ship,2000,Taiwan (TWN)
9230206,WAN HAI 261,18872,Container Ship,2001,Singapore (SGP)
9230218,WAN HAI 262,18872,Container Ship,2001,Singapore (SGP)
9230220,WAN HAI 263,18872,Container Ship,2001,Singapore (SGP)
9230232,WAN HAI 265,18872,Container Ship,2002,Singapore (SGP)
9233636,WAN HAI 266,18872,Container Ship,2002,Singapore (SGP)
9233648,WAN HAI 267,18872,Container Ship,2002,Singapore (SGP)
9493250,WAN HAI 271,16776,Container Ship,2011,Singapore (SGP)
9493262,WAN HAI 272,16776,Container Ship,2011,Singapore (SGP)
9493274,WAN HAI 273,16776,Container Ship,2012,Singapore (SGP)
9493286,WAN HAI 275,16776,Container Ship,2012,Singapore (SGP)
9238155,WAN HAI 301,26681,Container Ship,2001,Singapore (SGP)
9238167,WAN HAI 302,26681,Container Ship,2002,Singapore (SGP)
9238179,WAN HAI 303,26681,Container Ship,2002,Singapore (SGP)
9238181,WAN HAI 305,26681,Container Ship,2002,Singapore (SGP)
9237084,WAN HAI 306,25836,Container Ship,2002,Singapore (SGP)
9237096,WAN HAI 307,25836,Container Ship,2002,Singapore (SGP)
9248681,WAN HAI 311,27800,Container Ship,2005,Singapore (SGP)
9248693,WAN HAI 312,27800,Container Ship,2006,Singapore (SGP)
9248708,WAN HAI 313,27800,Container Ship,2006,Singapore (SGP)
9302695,WAN HAI 315,27800,Container Ship,2006,Singapore (SGP)
9342700,WAN HAI 316,27800,Container Ship,2007,Singapore (SGP)
9342712,WAN HAI 317,27800,Container Ship,2008,Singapore (SGP)
9871440,WAN HAI 321,31400,Container Ship,2020,Singapore (SGP)
9871452,WAN HAI 322,31400,Container Ship,2020,Singapore (SGP)
9871464,WAN HAI 323,31400,Container Ship,2020,Singapore (SGP)
9871476,WAN HAI 325,31400,Container Ship,2021,Singapore (SGP)
9294848,WAN HAI 501,42532,Container Ship,2005,Singapore (SGP)
9294862,WAN HAI 503,42532,Container Ship,2005,Singapore (SGP)
9294874,WAN HAI 505,42894,Container Ship,2005,Singapore (SGP)
9294886,WAN HAI 506,42894,Container Ship,2005,Singapore (SGP)
9326407,WAN HAI 507,42894,Container Ship,2007,Singapore (SGP)
9326419,WAN HAI 508,42894,Container Ship,2007,Singapore (SGP)
9326421,WAN HAI 509,42894,Container Ship,2007,Singapore (SGP)
9326433,WAN HAI 510,42894,Container Ship,2008,Singapore (SGP)
9455296,WAN HAI 511,46854,Container Ship,2012,Singapore (SGP)
9457622,WAN HAI 512,47259,Container Ship,2012,Singapore (SGP)
9457634,WAN HAI 513,46854,Container Ship,2012,Singapore (SGP)
9457646,WAN HAI 515,47259,Container Ship,2013,Singapore (SGP)
9457658,WAN HAI 516,47250,Container Ship,2013,Singapore (SGP)
9457660,WAN HAI 517,47250,Container Ship,2013,Singapore (SGP)
9224506,WAN HAI 611,68687,Container Ship,2001,Singapore (SGP)
9224518,WAN HAI 612,68687,Container Ship,2001,Singapore (SGP)
9224520,WAN HAI 613,68687,Container Ship,2001,Singapore (SGP)
9785419,WAN XIANG 150,2089,Container Ship,2015,China Peoples's Republic (CHN)
9308663,WANA BHUM,23922,Container Ship,2005,Thailand (THA)
9415947,WANDA A,17687,Container Ship,2009,Turkey (TUR)
9672351,WARIH MAS,6640,Container Ship,2012,Indonesia (IDN)
9437127,WARNOW BELUGA,15334,Container Ship,2008,Antigua and Barbuda (ATG)
9509803,WARNOW BOATSWAIN,17068,Container Ship,2012,Cyprus (CYP)
9437256,WARNOW CARP,9946,Container Ship,2009,Cyprus (CYP)
9449857,WARNOW CHIEF,17068,Container Ship,2009,Cyprus (CYP)
9395070,WARNOW DOLPHIN,15375,Container Ship,2007,Cyprus (CYP)
9449833,WARNOW MASTER,17068,Container Ship,2009,Cyprus (CYP)
9509786,WARNOW MATE,17068,Container Ship,2010,Cyprus (CYP)
9437218,WARNOW PERCH,9946,Container Ship,2007,Cyprus (CYP)
9437232,WARNOW TROUT,9946,Container Ship,2008,Cyprus (CYP)
9395032,WARNOW WHALE,15375,Container Ship,2007,Cyprus (CYP)
9243198,WASHINGTON EXPRESS,40146,Container Ship,2003,United States of America (USA)
9326940,WEC CORNEILLE,9962,Container Ship,2005,Portugal (MAR) (PMD)
9354363,WEC MONDRIAAN,9981,Container Ship,2006,Portugal (MAR) (PMD)
9246566,WEC VAN GOGH,9991,Container Ship,2004,Cyprus (CYP)
9237371,WEC VERMEER,9981,Container Ship,2001,Cyprus (CYP)
9504059,WES AMELIE,10585,Container Ship,2011,Cyprus (CYP)
9504035,WES CARINA,10585,Container Ship,2011,Cyprus (CYP)
9504061,WES GESA,10585,Container Ship,2012,Cyprus (CYP)
9504073,WES JANINE,10585,Container Ship,2012,Cyprus (CYP)
9240328,WESTERLAND,30047,Container Ship,2002,Liberia (LBR)
9222106,WESTERMOOR,30047,Container Ship,2001,Liberia (LBR)
9720665,WGM 256 T,2957,Container Ship,2016,Indonesia (IDN)
9412816,WHITE DRAGON,17225,Container Ship,2007,Panama (PAN)
9694529,WIDE ALPHA,51872,Container Ship,2014,Marshall Islands (MHL)
9694531,WIDE BRAVO,51872,Container Ship,2014,Marshall Islands (MHL)
9694543,WIDE CHARLIE,51872,Container Ship,2014,Marshall Islands (MHL)
9694593,WIDE HOTEL,51872,Container Ship,2015,Marshall Islands (MHL)
9698252,WIDE INDIA,51872,Container Ship,2015,Marshall Islands (MHL)
9698264,WIDE JULIET,51872,Container Ship,2015,Marshall Islands (MHL)
9654464,WIELAND,48385,Container Ship,2014,Portugal (MAR) (PMD)
9708382,WIKING,48385,Container Ship,2016,Germany (DEU)
9376050,WILHELM,9981,Container Ship,2008,Cyprus (CYP)
9324954,WILHELMINE,9957,Container Ship,2006,Portugal (MAR) (PMD)
9436068,WILLIAM,18485,Container Ship,2009,Portugal (MAR) (PMD)
9256743,WING DART,897,Container Ship,2001,"Hong Kong, China (HKG)"
9288904,WINNER,54626,Container Ship,2004,Palau (Republic of) (PLW)
9347281,WINNER,22914,Container Ship,2008,Portugal (MAR) (PMD)
9231793,WOOLAMAI,53453,Container Ship,2002,Liberia (LBR)
9841823,WUT GUANGDA,10000,Container Ship,2020,China Peoples's Republic (CHN)
9841873,WUT GUANGDA,10000,Container Ship,2020,China Peoples's Republic (CHN)
9841847,WUT GUANGDA,10000,Container Ship,2020,China Peoples's Republic (CHN)
9841859,WUT GUANGDA,10000,Container Ship,2020,China Peoples's Republic (CHN)
9841861,WUT GUANGDA,10000,Container Ship,2020,China Peoples's Republic (CHN)
9841835,WUT GUANGDA,10000,Container Ship,2020,China Peoples's Republic (CHN)
9386976,WYBELSUM,15597,Container Ship,2008,Gibraltar (GIB)
9318151,XIAMEN,39906,Container Ship,2006,United Kingdom (GBR)
9857717,XIAMEN XSI422H,26000,Container Ship,2020,China Peoples's Republic (CHN)
9857729,XIAMEN XSI422I,26000,Container Ship,2020,China Peoples's Republic (CHN)
9857731,XIAMEN XSI422J,26000,Container Ship,2020,China Peoples's Republic (CHN)
9401269,XIAO JIANG,4713,Container Ship,2006,China Peoples's Republic (CHN)
9309966,XIN BEI LUN,41482,Container Ship,2005,China Peoples's Republic (CHN)
9314246,XIN BEIJING,108069,Container Ship,2007,"Hong Kong, China (HKG)"
9896775,XIN BIN YUAN,14177,Container Ship,2019,China Peoples's Republic (CHN)
9523093,XIN CANG ZHOU,47917,Container Ship,2013,China Peoples's Republic (CHN)
9312559,XIN CHANG SHA,41482,Container Ship,2005,China Peoples's Republic (CHN)
9304813,XIN CHANG SHU,66452,Container Ship,2005,China Peoples's Republic (CHN)
9304772,XIN CHI WAN,66452,Container Ship,2004,China Peoples's Republic (CHN)
9262118,XIN CHONG QING,41482,Container Ship,2003,China Peoples's Republic (CHN)
9234331,XIN DA LIAN,66433,Container Ship,2003,China Peoples's Republic (CHN)
9337949,XIN DA YANG ZHOU,90757,Container Ship,2009,China Peoples's Republic (CHN)
9312597,XIN DAN DONG,41482,Container Ship,2006,China Peoples's Republic (CHN)
9309930,XIN FANG CHENG,41482,Container Ship,2005,China Peoples's Republic (CHN)
9337937,XIN FEI ZHOU,90757,Container Ship,2008,China Peoples's Republic (CHN)
9833096,XIN FENG QUAN ZHOU,28583,Container Ship,2016,China Peoples's Republic (CHN)
9295177,XIN FENG SHANG HAI,54271,Container Ship,2005,China Peoples's Republic (CHN)
9833084,XIN FENG TIAN JIN,28583,Container Ship,2015,China Peoples's Republic (CHN)
9301330,XIN FENG YANG PU,54193,Container Ship,2006,China Peoples's Republic (CHN)
9227285,XIN FENG YANG ZI JIANG,40041,Container Ship,2002,China Peoples's Republic (CHN)
9304796,XIN FU ZHOU,66452,Container Ship,2004,China Peoples's Republic (CHN)
9309954,XIN HAI KOU,41482,Container Ship,2005,China Peoples's Republic (CHN)
9523017,XIN HANG ZHOU,47917,Container Ship,2012,China Peoples's Republic (CHN)
9367891,XIN HE DA,7808,Container Ship,2005,Not Known
9314222,XIN HONG KONG,108069,Container Ship,2007,"Hong Kong, China (HKG)"
9310044,XIN HUANG PU,41482,Container Ship,2005,China Peoples's Republic (CHN)
9523108,XIN HUI ZHOU,47917,Container Ship,2013,China Peoples's Republic (CHN)
8671116,XIN JIN CHENG 2,11708,Container Ship,2013,China Peoples's Republic (CHN)
9523031,XIN LAN ZHOU,47917,Container Ship,2012,China Peoples's Republic (CHN)
9234355,XIN LIAN YUN GANG,66433,Container Ship,2003,China Peoples's Republic (CHN)
9896971,XIN LONG YUN 58,14181,Container Ship,2019,China Peoples's Republic (CHN)
9890109,XIN LONG YUN 66,14181,Container Ship,2019,China Peoples's Republic (CHN)
9905851,XIN LONG YUN 85,14181,Container Ship,2020,China Peoples's Republic (CHN)
9307217,XIN LOS ANGELES,108069,Container Ship,2006,"Hong Kong, China (HKG)"
9337925,XIN MEI ZHOU,90757,Container Ship,2008,China Peoples's Republic (CHN)
9656307,XIN MING ZHOU 18,9653,Container Ship,2014,China Peoples's Republic (CHN)
9656319,XIN MING ZHOU 20,9653,Container Ship,2014,China Peoples's Republic (CHN)
9736389,XIN MING ZHOU 22,9653,Container Ship,2015,China Peoples's Republic (CHN)
9736432,XIN MING ZHOU 26,9653,Container Ship,2015,China Peoples's Republic (CHN)
9745976,XIN MING ZHOU 70,28176,Container Ship,2016,China Peoples's Republic (CHN)
9745988,XIN MING ZHOU 72,30000,Container Ship,2016,China Peoples's Republic (CHN)
9745990,XIN MING ZHOU 76,30000,Container Ship,2017,China Peoples's Republic (CHN)
9796432,XIN MING ZHOU 78,11180,Container Ship,2017,China Peoples's Republic (CHN)
9796444,XIN MING ZHOU 80,11180,Container Ship,2017,China Peoples's Republic (CHN)
9796456,XIN MING ZHOU 82,11180,Container Ship,2017,China Peoples's Republic (CHN)
9796468,XIN MING ZHOU 86,11180,Container Ship,2017,China Peoples's Republic (CHN)
9310056,XIN NAN SHA,41482,Container Ship,2005,China Peoples's Republic (CHN)
9262132,XIN NAN TONG,41482,Container Ship,2003,China Peoples's Republic (CHN)
9270464,XIN NING BO,66433,Container Ship,2003,China Peoples's Republic (CHN)
9337913,XIN OU ZHOU,90757,Container Ship,2007,China Peoples's Republic (CHN)
9905679,XIN OU 23,9752,Container Ship,2019,China Peoples's Republic (CHN)
9905497,XIN OU 27,9752,Container Ship,2019,China Peoples's Republic (CHN)
9270440,XIN PU DONG,66433,Container Ship,2003,China Peoples's Republic (CHN)
9872250,XIN QI SHENG 69,12788,Container Ship,2018,China Peoples's Republic (CHN)
9304784,XIN QIN HUANG DAO,66452,Container Ship,2004,China Peoples's Republic (CHN)
9523005,XIN QIN ZHOU,47917,Container Ship,2012,China Peoples's Republic (CHN)
9270452,XIN QING DAO,66433,Container Ship,2003,China Peoples's Republic (CHN)
9310032,XIN QUAN ZHOU,41482,Container Ship,2005,China Peoples's Republic (CHN)
9361067,XIN QUN DAO,7808,Container Ship,2005,China Peoples's Republic (CHN)
9312561,XIN RI ZHAO,41482,Container Ship,2005,China Peoples's Republic (CHN)
9309942,XIN SHAN TOU,41482,Container Ship,2005,China Peoples's Republic (CHN)
9307231,XIN SHANGHAI,108069,Container Ship,2006,"Hong Kong, China (HKG)"
9262144,XIN SU ZHOU,41482,Container Ship,2004,China Peoples's Republic (CHN)
9320465,XIN TAI CANG,41482,Container Ship,2008,China Peoples's Republic (CHN)
9234343,XIN TIAN JIN,66433,Container Ship,2003,China Peoples's Republic (CHN)
9312573,XIN WEI HAI,41482,Container Ship,2006,China Peoples's Republic (CHN)
9523043,XIN WEN ZHOU,47917,Container Ship,2013,China Peoples's Republic (CHN)
9328596,XIN WU HAN,41482,Container Ship,2008,China Peoples's Republic (CHN)
9270476,XIN XIA MEN,66433,Container Ship,2004,China Peoples's Republic (CHN)
9523081,XIN XU ZHOU,47917,Container Ship,2013,China Peoples's Republic (CHN)
9334935,XIN YA ZHOU,90757,Container Ship,2007,China Peoples's Republic (CHN)
9304801,XIN YAN TAI,66452,Container Ship,2005,China Peoples's Republic (CHN)
9234367,XIN YAN TIAN,66433,Container Ship,2004,China Peoples's Republic (CHN)
9320477,XIN YANG PU,41482,Container Ship,2008,China Peoples's Republic (CHN)
9310020,XIN YANG SHAN,41482,Container Ship,2005,China Peoples's Republic (CHN)
9262120,XIN YANG ZHOU,41482,Container Ship,2004,China Peoples's Republic (CHN)
9312585,XIN YING KOU,41482,Container Ship,2006,China Peoples's Republic (CHN)
9890020,XIN YONG CHANG 16,14174,Container Ship,2019,China Peoples's Republic (CHN)
8535453,XIN YONG CHANG 9,9138,Container Ship,2014,China Peoples's Republic (CHN)
9378814,XIN ZHAN JIANG,41482,Container Ship,2006,China Peoples's Republic (CHN)
9328601,XIN ZHANG ZHOU,41482,Container Ship,2008,China Peoples's Republic (CHN)
9523029,XIN ZHENG ZHOU,47917,Container Ship,2012,China Peoples's Republic (CHN)
8773237,XIU HONG,8040,Container Ship,2008,China Peoples's Republic (CHN)
9483671,X-PRESS AGILITY,10318,Container Ship,2010,Cyprus (CYP)
9623843,X-PRESS ANGLESEY,47911,Container Ship,2014,Liberia (LBR)
9354167,X-PRESS ANNAPURNA,76789,Container Ship,2008,Singapore (SGP)
9477323,X-PRESS BARDSEY,48338,Container Ship,2013,Liberia (LBR)
9256391,X-PRESS COTOPAXI,18334,Container Ship,2004,Singapore (SGP)
9483669,X-PRESS ELBE,10318,Container Ship,2010,Cyprus (CYP)
9311737,X-PRESS EUPHRATES,28911,Container Ship,2006,Singapore (SGP)
9301093,X-PRESS GANGES,8971,Container Ship,2006,Singapore (SGP)
9353735,X-PRESS GODAVARI,8971,Container Ship,2008,Malta (MLT)
9631876,X-PRESS GUERNSEY,48438,Container Ship,2015,Singapore (SGP)
9399117,X-PRESS HOOGLY,8971,Container Ship,2009,Singapore (SGP)
9323493,X-PRESS IRAZU,18480,Container Ship,2007,Singapore (SGP)
9622007,X-PRESS JERSEY,47873,Container Ship,2014,Singapore (SGP)
9793727,X-PRESS KABRU,31368,Container Ship,2018,Singapore (SGP)
9348912,X-PRESS KAILASH,28007,Container Ship,2008,Singapore (SGP)
9374595,X-PRESS KANGCHENJUNGA,28097,Container Ship,2008,Liberia (LBR)
9348924,X-PRESS KARAKORAM,28007,Container Ship,2008,Singapore (SGP)
9374571,X-PRESS KHYBER,28050,Container Ship,2007,Liberia (LBR)
9318175,X-PRESS KILIMANJARO,40110,Container Ship,2006,Liberia (LBR)
9678642,X-PRESS LHOTSE,18871,Container Ship,2014,Liberia (LBR)
9325441,X-PRESS MACHU PICCHU,27191,Container Ship,2006,Singapore (SGP)
9348998,X-PRESS MAHANANDA,18017,Container Ship,2007,Singapore (SGP)
9327683,X-PRESS MAKALU,32161,Container Ship,2008,Singapore (SGP)
9360556,X-PRESS MEGHNA,8971,Container Ship,2009,Singapore (SGP)
9875355,X-PRESS MEKONG,30911,Container Ship,2020,Singapore (SGP)
9276341,X-PRESS MONTE BIANCO,6434,Container Ship,2003,Malta (MLT)
9292943,X-PRESS MONTE CERVINO,6454,Container Ship,2003,Malta (MLT)
9365960,X-PRESS MULHACEN,7702,Container Ship,2008,Malta (MLT)
9305934,X-PRESS NILE,6434,Container Ship,2004,Egypt (EGY)
9678630,X-PRESS NUPTSE,18871,Container Ship,2014,Liberia (LBR)
9875343,X-PRESS PEARL,30911,Container Ship,2020,Singapore (SGP)
9315032,X-PRESS SHANNON,9981,Container Ship,2004,Malta (MLT)
9354349,X-PRESS SOUSSE,9981,Container Ship,2006,Morocco (MAR)
9328651,X-PRESS VESUVIO,6454,Container Ship,2005,Malta (MLT)
9308675,XUTRA BHUM,23922,Container Ship,2005,Thailand (THA)
9877511,YAN ZHAN 67,12788,Container Ship,2018,China Peoples's Republic (CHN)
9897509,YAN ZHAN 98,12788,Container Ship,2019,China Peoples's Republic (CHN)
9810927,YANGFAN CV22H-SE02,25175,Container Ship,2020,Malta (MLT)
9786085,YANGTZE SHANGHAI,35471,Container Ship,2020,Marshall Islands (MHL)
9383302,YANGZHOU DAYANG DY211,9948,Container Ship,2010,Germany (DEU)
9383314,YANGZHOU DAYANG DY212,9948,Container Ship,2010,Germany (DEU)
9321471,YANKI A,27915,Container Ship,2006,Malta (MLT)
9305594,YANTIAN,109149,Container Ship,2006,Malta (MLT)
9229831,YANTIAN EXPRESS,88493,Container Ship,2002,Germany (DEU)
9865049,YARA BIRKELAND,3000,Container Ship,2020,Norway (NOR)
9420370,YARAN,9957,Container Ship,2009,Iran (IRN)
9255749,YED PRIOR,7660,Container Ship,2003,Netherlands (NLD)
9412488,YERUPAJA,9994,Container Ship,2010,Singapore (SGP)
9238076,YIGITCAN A,14193,Container Ship,2001,Malta (MLT)
9864540,YM CAPACITY,32600,Container Ship,2020,Liberia (LBR)
9864502,YM CELEBRITY,32720,Container Ship,2020,Liberia (LBR)
9864538,YM CENTENNIAL,32600,Container Ship,2020,Liberia (LBR)
